txn_id,account_id,txn_date,amount,txn_type,channel
511201,3053,2024-07-19,793.58,Debit,Branch
511202,3350,2024-03-13,750.59,Debit,ATM
511203,2154,2025-07-18,2830.77,Credit,ATM
511204,2964,2024-10-04,2312.43,Debit,ATM
511205,2551,2024-12-27,475.04,Debit,ATM
511206,3359,2023-08-29,1519.56,Credit,POS
511207,2829,2023-04-22,653.63,Debit,POS
511208,2905,2025-01-12,555.93,Debit,Branch
511209,3133,2022-12-01,1825.0,Credit,ATM
511210,2364,2024-04-08,378.88,Debit,Online
511211,2816,2024-06-23,1068.37,Credit,POS
511212,3160,2024-12-24,5182.98,Credit,ATM
511213,3167,2023-09-21,1412.84,Credit,POS
511214,2342,2025-06-04,1774.03,Debit,Online
511215,3257,2024-07-04,1075.47,Debit,Branch
511216,2245,2023-11-30,1578.72,Credit,ATM
511217,2398,2025-01-05,2642.67,Debit,Online
511218,3285,2025-06-01,3419.86,Credit,Branch
511219,2925,2019-09-29,153.17,Debit,Branch
511220,2814,2022-05-20,374.84,Debit,ATM
511221,2836,2024-05-23,511.45,Debit,ATM
511222,3454,2024-10-18,116.73,Credit,ATM
511223,2341,2024-09-03,2607.9,Debit,Branch
511224,2449,2024-09-10,1271.13,Debit,Online
511225,2735,2024-09-14,1854.49,Debit,Online
511226,3269,2019-03-12,1530.42,Debit,POS
511227,2823,2024-02-19,8799.14,Debit,Online
511228,3089,2025-06-06,2353.51,Credit,POS
511229,3227,2024-07-10,1362.37,Credit,Branch
511230,3339,2023-05-09,5695.86,Credit,ATM
511231,2692,2025-06-13,1183.23,Credit,Online
511232,2687,2025-05-05,3100.55,Credit,POS
511233,2122,2024-10-18,656.18,Debit,POS
511234,2121,2021-11-06,4408.07,Debit,POS
511235,2731,2022-06-07,1111.5,Debit,Online
511236,3124,2025-01-05,643.02,Debit,POS
511237,3257,2024-04-17,3248.03,Credit,Online
511238,2613,2021-03-06,121.77,Debit,ATM
511239,2857,2020-12-20,1491.97,Credit,POS
511240,3219,2023-05-08,4145.11,Debit,ATM
511241,2479,2022-02-09,2808.07,Credit,POS
511242,2238,2025-01-28,926.96,Credit,Online
511243,3382,2024-03-19,2473.34,Credit,POS
511244,2820,2022-08-10,5149.31,Credit,ATM
511245,2234,2023-04-30,1169.9,Credit,POS
511246,2378,2023-12-04,906.62,Credit,Online
511247,2491,2023-01-04,271.37,Credit,Branch
511248,2302,2022-06-02,336.73,Debit,POS
511249,2656,2022-09-10,4671.71,Credit,Online
511250,3220,2025-07-14,2491.33,Credit,Online
511251,3107,2022-10-06,1025.91,Credit,POS
511252,3376,2018-08-18,3079.36,Debit,POS
511253,3254,2024-02-13,891.44,Credit,Branch
511254,2467,2024-01-02,33.21,Debit,Online
511255,2088,2025-08-19,4616.21,Debit,Online
511256,2228,2023-12-16,1347.49,Credit,POS
511257,3189,2025-03-22,1335.89,Debit,POS
511258,2511,2025-04-15,2650.38,Credit,ATM
511259,3081,2025-08-12,1274.47,Credit,Online
511260,2687,2025-03-15,29.03,Debit,Branch
511261,3342,2022-02-09,303.54,Debit,Online
511262,2763,2025-05-18,1059.23,Credit,ATM
511263,3351,2021-01-06,4959.46,Credit,ATM
511264,2377,2025-06-29,1800.52,Debit,POS
511265,3167,2025-04-28,764.05,Debit,Online
511266,2786,2022-11-04,200.91,Credit,ATM
511267,2286,2022-05-01,2145.07,Debit,Online
511268,2351,2021-10-26,1423.23,Debit,Online
511269,2471,2023-04-21,3371.51,Credit,ATM
511270,2233,2023-10-02,1046.06,Debit,ATM
511271,3405,2025-07-18,3455.62,Credit,Branch
511272,2320,2024-10-12,1313.7,Credit,Branch
511273,2898,2025-03-10,160.9,Debit,POS
511274,2857,2024-09-20,2170.83,Credit,Branch
511275,2809,2025-05-11,2317.5,Credit,Online
511276,2942,2024-12-18,2541.31,Credit,Online
511277,3374,2024-07-19,3518.73,Debit,Branch
511278,3452,2023-08-16,1274.89,Debit,ATM
511279,3312,2025-01-25,2843.62,Debit,POS
511280,2690,2024-08-25,1672.43,Credit,ATM
511281,3092,2023-01-26,2736.75,Credit,Online
511282,2279,2024-08-28,394.23,Credit,Online
511283,3324,2024-04-16,3820.39,Debit,POS
511284,2294,2020-03-08,265.07,Debit,Online
511285,2171,2025-04-06,878.2,Debit,POS
511286,3244,2025-01-28,109.51,Credit,POS
511287,3137,2021-08-31,1581.84,Debit,Online
511288,2208,2022-12-08,1877.96,Debit,ATM
511289,3449,2025-03-19,484.54,Credit,ATM
511290,2168,2024-01-22,677.33,Credit,Online
511291,2074,2025-01-02,2622.61,Credit,Online
511292,3434,2024-09-05,447.56,Debit,Online
511293,2335,2025-03-14,5595.65,Credit,POS
511294,2353,2025-05-14,3004.11,Credit,Online
511295,3191,2019-07-16,732.97,Debit,POS
511296,2911,2025-02-07,659.69,Credit,ATM
511297,2781,2022-11-05,1137.2,Credit,Branch
511298,3483,2024-10-11,1092.21,Debit,Branch
511299,2130,2025-03-24,341.54,Credit,POS
511300,3389,2022-12-10,162.02,Debit,Branch
511301,2402,2022-11-17,4609.1,Credit,Branch
511302,2934,2023-08-02,551.59,Debit,POS
511303,2487,2023-01-11,2330.99,Credit,ATM
511304,2440,2022-01-17,1358.99,Debit,ATM
511305,2482,2017-04-04,2531.57,Credit,Online
511306,2839,2024-09-05,2800.19,Debit,POS
511307,3317,2023-05-05,2109.56,Credit,Online
511308,2169,2021-03-23,4439.83,Credit,POS
511309,2994,2025-07-04,16.48,Credit,Branch
511310,3291,2024-02-27,2014.14,Credit,Online
511311,3103,2024-01-11,403.69,Debit,Branch
511312,3471,2018-10-12,2084.6,Debit,Branch
511313,2021,2024-04-22,823.53,Credit,Online
511314,2544,2024-08-31,1707.89,Credit,POS
511315,2642,2022-08-25,2781.2,Credit,ATM
511316,2804,2024-04-27,919.96,Credit,Online
511317,2477,2020-01-31,77.47,Credit,POS
511318,2380,2023-06-16,654.75,Debit,Branch
511319,3278,2023-12-05,3173.18,Credit,POS
511320,2349,2024-07-07,683.35,Debit,Online
511321,3431,2025-05-28,6223.06,Credit,Branch
511322,2056,2022-12-20,4117.53,Debit,ATM
511323,2636,2023-04-28,1554.72,Debit,Branch
511324,2915,2022-07-01,3932.1,Debit,Online
511325,3460,2024-11-21,456.98,Debit,POS
511326,3147,2022-06-15,4927.98,Credit,ATM
511327,2022,2024-10-30,880.28,Credit,ATM
511328,3123,2025-01-06,3729.81,Debit,Online
511329,2489,2024-02-06,2161.6,Debit,Branch
511330,3290,2023-11-20,84.11,Debit,POS
511331,3163,2021-01-07,3538.19,Debit,Branch
511332,2288,2024-04-13,3293.63,Debit,Online
511333,2541,2023-12-08,1434.05,Debit,POS
511334,3232,2025-05-30,1815.89,Credit,Branch
511335,3382,2022-06-02,46.75,Credit,Branch
511336,2906,2025-07-07,2364.37,Debit,Online
511337,2328,2025-02-02,2531.09,Debit,Branch
511338,2585,2022-01-31,451.95,Debit,POS
511339,3194,2023-03-28,1191.11,Debit,POS
511340,2898,2025-04-08,234.32,Credit,POS
511341,2303,2025-02-22,1082.44,Debit,ATM
511342,2429,2024-06-09,5076.32,Debit,ATM
511343,2296,2025-05-03,2417.35,Debit,POS
511344,2704,2024-07-09,1040.34,Debit,Online
511345,2669,2025-06-02,10571.52,Credit,Branch
511346,2813,2023-07-03,8511.38,Credit,Online
511347,3418,2023-04-15,295.12,Credit,POS
511348,2978,2022-03-22,1953.1,Debit,ATM
511349,2879,2024-11-16,5449.16,Debit,POS
511350,2550,2023-10-07,3180.12,Debit,ATM
511351,2953,2024-10-25,3258.48,Credit,ATM
511352,3434,2025-03-13,1997.85,Credit,ATM
511353,2015,2023-12-08,4139.83,Debit,POS
511354,2525,2024-10-20,152.54,Debit,POS
511355,2085,2023-03-01,431.57,Credit,Branch
511356,2306,2025-06-01,292.16,Credit,ATM
511357,2101,2025-03-10,2920.19,Credit,ATM
511358,2889,2017-05-23,1856.13,Credit,Online
511359,3230,2024-06-21,2639.96,Debit,ATM
511360,3411,2024-01-17,305.5,Debit,Branch
511361,2356,2023-11-28,97.66,Debit,POS
511362,3050,2024-06-20,1023.01,Debit,POS
511363,2494,2019-03-08,5029.21,Credit,ATM
511364,2474,2022-01-27,3972.81,Credit,Online
511365,2915,2024-05-02,4713.12,Credit,POS
511366,3019,2024-11-07,460.83,Debit,Branch
511367,2876,2023-11-04,5731.87,Credit,Branch
511368,2150,2022-10-19,2444.3,Debit,ATM
511369,2616,2024-08-21,2981.32,Debit,ATM
511370,2429,2024-12-08,10728.91,Credit,POS
511371,2007,2022-08-02,5796.75,Credit,Branch
511372,2061,2021-06-26,797.62,Credit,ATM
511373,2675,2025-07-22,3684.98,Credit,POS
511374,2151,2023-04-13,1533.17,Debit,ATM
511375,3109,2024-10-29,559.18,Credit,ATM
511376,2085,2022-12-21,4458.34,Debit,POS
511377,2353,2024-02-10,353.67,Debit,POS
511378,3479,2024-12-24,4151.21,Credit,ATM
511379,3063,2025-05-04,10538.59,Credit,POS
511380,2837,2023-06-29,156.83,Debit,Branch
511381,2023,2024-03-04,832.96,Credit,ATM
511382,2066,2025-07-30,3436.57,Credit,Online
511383,3363,2021-05-12,1722.82,Credit,Online
511384,3200,2021-03-30,162.08,Debit,Branch
511385,3426,2020-07-10,1902.64,Credit,ATM
511386,3213,2024-06-13,4259.13,Credit,Branch
511387,2004,2024-08-06,1162.0,Credit,ATM
511388,3209,2024-01-08,6760.49,Debit,Branch
511389,2687,2024-10-22,27.75,Debit,Online
511390,3039,2021-11-15,2189.86,Debit,ATM
511391,2621,2024-05-15,159.89,Credit,Online
511392,3082,2024-06-30,1248.61,Credit,Branch
511393,3263,2023-12-07,973.79,Debit,POS
511394,3462,2024-05-23,239.78,Debit,Online
511395,2812,2024-02-03,4152.48,Credit,Branch
511396,2419,2023-11-02,3614.55,Credit,ATM
511397,2918,2018-11-09,428.6,Debit,POS
511398,2750,2024-09-21,838.51,Debit,Branch
511399,2304,2022-07-06,936.99,Credit,Branch
511400,3087,2024-10-17,2453.37,Credit,Online
511401,2116,2024-10-09,104.22,Debit,POS
511402,2605,2025-04-02,1090.61,Credit,Online
511403,3039,2023-04-24,630.77,Credit,ATM
511404,3382,2022-11-02,2207.86,Credit,POS
511405,2932,2023-01-01,608.77,Credit,ATM
511406,3469,2023-01-31,427.98,Debit,ATM
511407,3249,2023-01-31,207.49,Credit,ATM
511408,2355,2024-10-14,548.35,Debit,Branch
511409,3268,2021-12-15,2148.81,Credit,ATM
511410,2505,2024-09-15,2701.59,Debit,POS
511411,2947,2022-06-21,6364.66,Credit,ATM
511412,2302,2021-03-29,44.55,Debit,Online
511413,2808,2025-05-04,1599.37,Debit,Online
511414,3020,2021-02-11,85.23,Debit,ATM
511415,3372,2023-10-04,6921.83,Credit,Branch
511416,3416,2025-08-17,1128.29,Debit,Branch
511417,3202,2024-03-11,3315.93,Debit,POS
511418,2839,2024-05-04,1846.54,Debit,Online
511419,3324,2025-02-08,2874.4,Credit,POS
511420,2160,2024-12-23,84.25,Credit,ATM
511421,3494,2025-06-13,1680.6,Debit,POS
511422,2306,2020-08-09,513.66,Credit,Branch
511423,2606,2023-01-22,1501.8,Debit,POS
511424,3362,2020-05-02,1648.13,Credit,Online
511425,3076,2024-04-19,838.07,Credit,POS
511426,3275,2024-06-05,2600.95,Debit,Online
511427,3033,2025-07-30,3766.16,Credit,POS
511428,2902,2025-02-01,200.29,Debit,ATM
511429,2262,2021-11-26,44.81,Credit,POS
511430,3495,2021-10-12,4171.62,Credit,POS
511431,2955,2020-04-19,1554.12,Credit,Online
511432,3003,2024-08-15,1427.85,Credit,Branch
511433,2643,2023-11-10,7106.95,Debit,ATM
511434,3429,2023-04-06,706.91,Debit,Online
511435,2676,2023-02-13,1343.09,Credit,Online
511436,2286,2023-07-03,2351.79,Credit,ATM
511437,2271,2023-04-20,601.92,Debit,Online
511438,3048,2025-06-10,1302.09,Debit,Branch
511439,3118,2025-07-12,2755.86,Credit,ATM
511440,2309,2020-08-14,1461.36,Debit,POS
511441,3047,2024-02-18,2323.44,Debit,POS
511442,3497,2024-11-01,3416.92,Debit,Online
511443,2799,2023-02-07,212.12,Debit,Online
511444,3456,2024-04-30,5352.79,Credit,Online
511445,2236,2022-11-21,3286.19,Credit,POS
511446,2605,2022-05-14,231.79,Credit,Online
511447,2836,2024-10-10,1402.94,Debit,Branch
511448,2538,2024-09-03,303.78,Credit,Online
511449,2151,2024-10-15,4160.5,Credit,POS
511450,2688,2024-11-26,1981.49,Debit,POS
511451,2510,2025-04-05,278.07,Credit,ATM
511452,2306,2021-03-27,701.81,Credit,POS
511453,2559,2024-02-03,3491.21,Debit,ATM
511454,2628,2025-03-29,342.2,Debit,ATM
511455,3326,2025-08-03,2518.93,Credit,Branch
511456,2738,2022-05-27,229.48,Credit,POS
511457,2624,2020-10-16,1951.22,Debit,Branch
511458,2584,2021-05-29,1399.26,Credit,Online
511459,2898,2024-08-16,2356.79,Credit,ATM
511460,2414,2024-06-07,713.66,Debit,Online
511461,3313,2022-04-04,629.03,Debit,ATM
511462,2629,2022-06-12,70.37,Debit,ATM
511463,2639,2024-07-15,1894.4,Credit,Branch
511464,2096,2023-04-28,1595.65,Debit,Online
511465,3326,2022-07-11,1209.41,Credit,Branch
511466,2707,2024-05-22,3111.27,Debit,ATM
511467,2205,2020-07-03,1004.73,Credit,ATM
511468,2258,2022-10-27,961.82,Debit,Online
511469,2548,2023-04-19,2079.6,Debit,Online
511470,3171,2021-10-25,1144.66,Debit,POS
511471,2143,2024-06-29,4830.13,Debit,Online
511472,2181,2020-04-28,632.41,Credit,POS
511473,2842,2024-02-01,664.25,Debit,Online
511474,2749,2024-01-03,632.11,Debit,Branch
511475,3436,2025-04-13,2089.41,Credit,POS
511476,3129,2024-02-11,3186.76,Debit,Online
511477,2986,2021-11-29,1074.06,Credit,POS
511478,2504,2022-06-10,4643.78,Credit,Online
511479,2940,2023-11-23,75.78,Debit,Online
511480,2877,2023-01-08,3473.29,Debit,Branch
511481,2418,2021-11-28,6507.44,Credit,ATM
511482,2557,2024-06-21,1677.09,Debit,ATM
511483,3397,2023-04-01,1866.46,Credit,Branch
511484,2808,2025-06-15,4632.16,Credit,ATM
511485,2708,2022-12-18,235.8,Credit,ATM
511486,3195,2025-08-20,1251.64,Debit,POS
511487,2401,2024-12-24,44.62,Debit,Branch
511488,2330,2025-07-15,2774.0,Credit,POS
511489,3482,2023-02-28,1033.5,Credit,Branch
511490,3205,2022-08-25,707.79,Credit,POS
511491,2635,2022-12-24,6399.24,Credit,ATM
511492,3420,2024-08-04,489.35,Credit,Branch
511493,2558,2025-01-26,1869.02,Debit,Branch
511494,3013,2025-01-06,988.71,Debit,ATM
511495,2053,2021-07-01,3174.01,Credit,Online
511496,3047,2023-11-20,198.97,Debit,Branch
511497,2268,2025-03-15,4102.61,Credit,ATM
511498,2363,2023-12-08,3210.89,Debit,Branch
511499,3214,2024-02-26,1768.34,Credit,Online
511500,2309,2021-01-05,52.41,Debit,ATM
511501,2725,2023-08-22,2911.35,Debit,POS
511502,3381,2024-10-10,2561.16,Debit,Branch
511503,3433,2024-04-30,672.56,Debit,Branch
511504,2666,2023-09-06,2209.15,Debit,ATM
511505,2126,2022-11-25,1335.44,Debit,Online
511506,2431,2022-08-19,3742.17,Debit,POS
511507,2924,2018-08-25,3266.14,Debit,Branch
511508,2506,2023-08-18,40.96,Credit,POS
511509,3080,2023-05-31,1886.46,Debit,Branch
511510,3489,2023-01-14,65.82,Debit,Online
511511,2932,2022-01-24,2375.81,Debit,ATM
511512,2938,2023-04-29,569.43,Credit,Branch
511513,2795,2025-05-22,6379.33,Debit,ATM
511514,2280,2024-09-20,3684.4,Debit,ATM
511515,2868,2025-05-01,4227.12,Credit,ATM
511516,3398,2023-04-19,1684.43,Credit,POS
511517,3035,2025-02-10,2316.05,Credit,Branch
511518,3129,2024-11-30,711.22,Credit,POS
511519,3295,2024-08-08,977.17,Credit,POS
511520,2582,2025-05-30,614.37,Credit,Branch
511521,2505,2025-08-20,3954.48,Debit,Online
511522,3455,2018-07-31,503.73,Credit,Online
511523,2690,2025-01-14,588.87,Credit,Branch
511524,3101,2024-12-17,1571.26,Debit,Online
511525,2954,2022-12-15,520.19,Credit,POS
511526,2186,2025-08-11,5167.09,Debit,Branch
511527,2472,2023-05-13,379.13,Debit,Branch
511528,2490,2023-04-27,318.78,Debit,ATM
511529,2269,2025-06-03,1320.9,Credit,POS
511530,3169,2024-09-21,1061.22,Credit,ATM
511531,3450,2025-04-07,150.71,Credit,ATM
511532,3450,2024-12-14,1168.2,Credit,ATM
511533,2293,2021-08-01,2159.49,Credit,Branch
511534,2675,2025-08-09,4820.05,Debit,Online
511535,2350,2024-01-03,5864.4,Debit,ATM
511536,2094,2021-10-18,773.21,Debit,Branch
511537,2929,2022-05-12,1843.72,Debit,POS
511538,3290,2022-01-27,156.91,Credit,Online
511539,2117,2022-01-19,959.43,Debit,POS
511540,2963,2024-04-30,896.04,Debit,ATM
511541,2052,2024-09-04,648.83,Credit,Online
511542,3265,2024-05-30,1335.77,Credit,ATM
511543,2097,2024-11-23,5430.48,Debit,POS
511544,2654,2023-10-23,1325.31,Credit,ATM
511545,2185,2022-02-20,3424.57,Debit,Online
511546,2619,2025-07-10,1358.42,Credit,ATM
511547,2644,2023-10-17,389.51,Debit,Online
511548,2810,2019-06-11,9663.95,Debit,Online
511549,3244,2025-05-07,612.13,Debit,Branch
511550,3495,2024-01-28,444.85,Credit,Online
511551,2513,2024-04-13,76.04,Credit,ATM
511552,3385,2020-02-26,3998.58,Debit,Online
511553,2642,2025-01-22,4.8,Debit,Branch
511554,2178,2021-09-05,5787.17,Debit,ATM
511555,2901,2025-01-27,512.02,Debit,POS
511556,3085,2022-12-13,786.34,Debit,Online
511557,2454,2023-06-21,351.25,Credit,Branch
511558,2885,2024-10-02,1379.41,Debit,Branch
511559,2649,2021-07-14,273.64,Credit,Online
511560,2218,2019-11-05,1693.25,Credit,Online
511561,2580,2025-07-25,1922.98,Credit,Branch
511562,2642,2022-06-12,420.06,Credit,Branch
511563,2513,2025-06-28,348.51,Debit,ATM
511564,3373,2024-03-24,873.8,Debit,POS
511565,2583,2022-02-08,966.64,Credit,Branch
511566,2940,2024-01-30,3804.82,Debit,Online
511567,2017,2024-12-29,2802.84,Debit,POS
511568,2470,2022-04-08,2364.94,Debit,Branch
511569,3330,2024-12-19,1769.86,Credit,Online
511570,3339,2023-04-12,1914.42,Debit,POS
511571,3467,2024-08-08,2774.14,Debit,ATM
511572,2086,2019-11-18,426.64,Debit,POS
511573,3294,2023-03-11,1225.75,Debit,POS
511574,2402,2023-09-28,159.31,Debit,ATM
511575,2009,2025-06-03,690.48,Credit,POS
511576,2139,2025-07-13,397.05,Credit,Online
511577,3127,2023-06-30,7290.31,Credit,ATM
511578,2888,2023-12-02,3325.55,Credit,Online
511579,2860,2025-05-13,3374.46,Debit,Online
511580,3323,2025-06-20,3534.93,Credit,POS
511581,2142,2023-01-14,240.3,Debit,Online
511582,2125,2024-08-02,382.66,Debit,Online
511583,3400,2025-04-30,890.44,Debit,Branch
511584,2910,2018-07-06,1978.4,Debit,Branch
511585,3165,2025-08-05,2500.84,Credit,POS
511586,2788,2024-06-15,743.5,Debit,ATM
511587,2218,2020-08-04,1745.07,Debit,Online
511588,2784,2021-12-28,1705.88,Debit,Online
511589,3447,2024-12-15,1829.03,Debit,POS
511590,2177,2024-11-23,2024.11,Debit,POS
511591,2190,2024-04-03,8324.77,Credit,POS
511592,2520,2021-09-07,877.3,Debit,Branch
511593,2683,2023-04-20,700.3,Credit,POS
511594,2944,2025-02-17,870.63,Credit,Branch
511595,2239,2024-05-04,6467.75,Debit,Online
511596,3401,2021-11-23,971.68,Debit,POS
511597,2226,2025-02-15,484.4,Credit,Online
511598,2301,2024-03-30,312.95,Credit,Online
511599,3452,2023-10-10,1757.9,Credit,Branch
511600,2565,2024-08-09,2147.38,Debit,POS
511601,2859,2024-06-28,972.71,Debit,ATM
511602,2653,2023-08-07,1089.63,Credit,Online
511603,2389,2024-03-12,25.23,Debit,POS
511604,2761,2024-11-04,718.64,Credit,ATM
511605,3165,2025-04-03,4486.54,Debit,POS
511606,2018,2023-09-06,3239.03,Debit,ATM
511607,3313,2022-05-05,2962.31,Debit,Branch
511608,2277,2025-07-29,1724.77,Debit,Online
511609,3377,2021-09-19,1123.05,Credit,POS
511610,3444,2018-08-31,1249.5,Credit,Online
511611,3400,2024-06-13,1711.64,Debit,POS
511612,2977,2025-07-17,425.03,Credit,POS
511613,3359,2025-02-10,3173.33,Credit,Branch
511614,3290,2023-04-13,204.67,Credit,ATM
511615,2959,2025-05-26,1205.03,Debit,Branch
511616,3338,2025-04-06,647.05,Credit,Online
511617,2514,2024-09-20,3100.8,Credit,POS
511618,3253,2023-01-22,3097.77,Credit,POS
511619,3389,2025-04-20,621.91,Credit,POS
511620,2953,2025-03-19,502.63,Credit,ATM
511621,2184,2021-10-04,83.29,Credit,POS
511622,2322,2025-02-20,1848.21,Credit,Online
511623,2254,2022-08-09,273.38,Credit,ATM
511624,2800,2020-08-31,2042.36,Debit,POS
511625,2651,2022-07-24,3243.02,Credit,Branch
511626,3242,2018-11-16,3039.36,Debit,Branch
511627,2426,2023-03-18,2450.64,Debit,POS
511628,2249,2023-11-10,2621.12,Credit,Branch
511629,2924,2024-08-03,4639.26,Debit,Online
511630,2209,2023-12-08,3776.33,Debit,Branch
511631,3358,2025-07-03,1355.26,Credit,POS
511632,2122,2023-01-29,5941.49,Debit,Branch
511633,2737,2025-07-20,509.34,Debit,Online
511634,3424,2023-03-03,1457.96,Credit,Branch
511635,2831,2022-06-11,1510.09,Debit,Branch
511636,3213,2025-06-20,4746.48,Debit,POS
511637,2635,2020-11-12,6198.19,Credit,ATM
511638,3133,2024-06-29,481.33,Debit,POS
511639,3062,2024-06-29,4048.58,Credit,Online
511640,2771,2024-08-30,6315.64,Debit,POS
511641,2152,2022-11-07,2261.1,Debit,Branch
511642,3457,2023-08-13,594.61,Debit,Online
511643,2073,2023-01-04,5149.57,Credit,Branch
511644,2536,2024-04-12,1076.84,Credit,ATM
511645,2963,2024-04-15,496.51,Credit,Online
511646,3154,2023-06-26,1052.56,Debit,POS
511647,2803,2023-12-11,1514.43,Debit,Online
511648,2602,2025-03-08,206.32,Credit,POS
511649,2612,2024-12-09,1575.74,Debit,Online
511650,3464,2021-01-31,324.26,Credit,POS
511651,2501,2025-01-26,7462.27,Debit,POS
511652,3282,2022-06-15,3032.79,Debit,Online
511653,2078,2020-02-25,2167.06,Debit,Branch
511654,2990,2022-08-08,446.33,Debit,Online
511655,3021,2024-11-11,5866.76,Debit,Online
511656,3014,2022-04-11,2988.84,Debit,Branch
511657,2633,2024-12-30,829.25,Credit,Online
511658,3037,2021-07-08,522.42,Credit,POS
511659,2668,2024-04-29,272.43,Credit,ATM
511660,2891,2022-11-09,1090.43,Debit,Branch
511661,3341,2025-03-21,537.69,Debit,Online
511662,3009,2022-12-20,190.74,Debit,POS
511663,3107,2025-07-22,954.08,Debit,Branch
511664,3454,2024-02-09,14174.86,Debit,ATM
511665,2330,2024-09-16,2300.02,Debit,ATM
511666,2882,2023-07-22,533.89,Debit,ATM
511667,2986,2022-05-18,5153.41,Debit,POS
511668,3043,2022-07-31,830.23,Credit,ATM
511669,2199,2024-07-07,2.5,Debit,Online
511670,3141,2023-05-13,612.56,Debit,Branch
511671,2292,2023-05-15,1225.76,Debit,Online
511672,2614,2021-11-11,90.05,Debit,Online
511673,3072,2025-01-05,3833.41,Credit,Online
511674,2395,2024-08-30,7136.56,Credit,POS
511675,2189,2021-12-07,185.79,Credit,POS
511676,3014,2021-12-04,307.28,Credit,Online
511677,2421,2024-04-04,11001.8,Debit,ATM
511678,3240,2023-05-19,6017.16,Debit,Branch
511679,3348,2020-11-23,2215.31,Debit,POS
511680,2525,2021-04-07,353.83,Credit,POS
511681,3108,2024-07-20,2686.85,Credit,Branch
511682,2337,2022-04-01,2631.72,Debit,Branch
511683,3395,2021-08-20,538.64,Credit,Branch
511684,2369,2022-08-15,4298.33,Credit,Branch
511685,3323,2025-04-13,1566.24,Debit,POS
511686,3180,2025-07-21,2650.75,Debit,Online
511687,2469,2022-08-05,1379.3,Credit,Online
511688,3237,2023-06-22,3757.65,Debit,Branch
511689,2949,2021-10-26,1622.23,Credit,Branch
511690,3005,2024-11-08,565.49,Debit,Branch
511691,2569,2022-10-22,3293.19,Credit,POS
511692,2352,2022-06-16,3632.55,Debit,ATM
511693,3046,2025-01-29,679.35,Debit,Branch
511694,2079,2022-02-17,1538.48,Credit,Branch
511695,2523,2024-07-30,9419.17,Credit,Online
511696,2213,2023-08-16,2622.95,Debit,Online
511697,2002,2020-12-29,5487.14,Credit,Branch
511698,2012,2024-09-22,9969.06,Credit,ATM
511699,2141,2024-05-13,1925.11,Credit,POS
511700,3410,2025-08-07,1028.6,Credit,ATM
511701,3157,2025-02-03,5024.32,Debit,POS
511702,3485,2024-03-08,1281.27,Credit,Online
511703,2127,2020-12-12,402.35,Debit,ATM
511704,3497,2023-06-10,1719.05,Credit,POS
511705,2900,2024-04-06,5423.09,Debit,POS
511706,3192,2023-09-09,62.68,Credit,Branch
